2026-02-10 10:50:45.111 [main] DEBUG org.jboss.logging - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
2026-02-10 10:50:45.123 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2026-02-10 10:50:45.125 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2026-02-10 10:50:45.140 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.1.7.Final
2026-02-10 10:50:46.460 [main] DEBUG org.hibernate.HQL_FUNCTIONS - subdate(DATE datetime, INTEGER days)
2026-02-10 10:50:46.460 [main] DEBUG org.hibernate.HQL_FUNCTIONS - String substr(STRING string, INTEGER start[, INTEGER length])
2026-02-10 10:50:46.460 [main] DEBUG org.hibernate.HQL_FUNCTIONS - String substring(STRING string{ from|,} INTEGER start[{ for|,} INTEGER length])
2026-02-10 10:50:46.460 [main] DEBUG org.hibernate.HQL_FUNCTIONS - subtime(TIME datetime, TIME time)
2026-02-10 10:50:46.460 [main] DEBUG org.hibernate.HQL_FUNCTIONS - sum(arg)
2026-02-10 10:50:46.460 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Timestamp sysdate()
2026-02-10 10:50:46.460 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Double tan(NUMERIC arg)
2026-02-10 10:50:46.460 [main] DEBUG org.hibernate.HQL_FUNCTIONS - String time(arg)
2026-02-10 10:50:46.460 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Timestamp timestamp(arg0[, arg1])
2026-02-10 10:50:46.461 [main] DEBUG org.hibernate.HQL_FUNCTIONS - timestampadd(TEMPORAL_UNIT field, INTEGER magnitude, TEMPORAL datetime)
2026-02-10 10:50:46.461 [main] DEBUG org.hibernate.HQL_FUNCTIONS - basicType@5(java.lang.Long,-5)|basicType@15(java.lang.Double,6) timestampdiff(TEMPORAL_UNIT field, TEMPORAL start, TEMPORAL end)
2026-02-10 10:50:46.461 [main] DEBUG org.hibernate.HQL_FUNCTIONS - String trim([[{leading|trailing|both} ][STRING arg0 ]from] STRING arg1)
2026-02-10 10:50:46.461 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Double truncate(NUMERIC number, INTEGER places)
2026-02-10 10:50:46.461 [main] DEBUG org.hibernate.HQL_FUNCTIONS - String upper(STRING string)
2026-02-10 10:50:46.461 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Date utc_date
2026-02-10 10:50:46.461 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Time utc_time
2026-02-10 10:50:46.461 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Timestamp utc_timestamp
2026-02-10 10:50:46.461 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Double var_pop(NUMERIC arg)
2026-02-10 10:50:46.461 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Double var_samp(NUMERIC arg)
2026-02-10 10:50:46.461 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Double variance(NUMERIC arg)
2026-02-10 10:50:46.461 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Integer week(DATE arg)
2026-02-10 10:50:46.461 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Integer year(DATE arg)
2026-02-10 10:50:46.462 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Character chr(INTEGER arg)
2026-02-10 10:50:46.462 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Date current date
2026-02-10 10:50:46.462 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Time current time
2026-02-10 10:50:46.462 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Timestamp current timestamp
2026-02-10 10:50:46.462 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Instant current_instant
2026-02-10 10:50:46.462 [main] DEBUG org.hibernate.HQL_FUNCTIONS - dateadd(TEMPORAL_UNIT field, INTEGER magnitude, TEMPORAL datetime)
2026-02-10 10:50:46.462 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Integer day(DATE arg)
2026-02-10 10:50:46.462 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Integer length(STRING_OR_CLOB arg)
2026-02-10 10:50:46.462 [main] DEBUG org.hibernate.HQL_FUNCTIONS - LocalDate local date
2026-02-10 10:50:46.462 [main] DEBUG org.hibernate.HQL_FUNCTIONS - LocalDateTime local datetime
2026-02-10 10:50:46.462 [main] DEBUG org.hibernate.HQL_FUNCTIONS - LocalTime local time
2026-02-10 10:50:46.462 [main] DEBUG org.hibernate.HQL_FUNCTIONS - OffsetDateTime offset datetime
2026-02-10 10:50:46.463 [main] DEBUG org.hibernate.type.spi.TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@5a6fa56e] to SessionFactoryImplementor [org.hibernate.internal.SessionFactoryImpl@5a058be5]
2026-02-10 10:50:46.513 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - Not known whether passed class name [Models.Pelicula] is safe
2026-02-10 10:50:46.513 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : Models.Pelicula
2026-02-10 10:50:46.642 [main] DEBUG org.hibernate.ormbytecode.interceptor - To-one property `Models.Sala#cine` was mapped with LAZY + NO_PROXY but the class was not enhanced
2026-02-10 10:50:46.644 [main] DEBUG org.hibernate.ormbytecode.interceptor - To-one property `Models.Sala#cine` was mapped with LAZY + NO_PROXY but the class was not enhanced
2026-02-10 10:50:46.644 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - Not known whether passed class name [Models.Sala] is safe
2026-02-10 10:50:46.644 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : Models.Sala
2026-02-10 10:50:46.656 [main] DEBUG org.hibernate.ormbytecode.interceptor - To-one property `Models.Sala#cine` was mapped with LAZY + NO_PROXY but the class was not enhanced
2026-02-10 10:50:46.657 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - Not known whether passed class name [Models.Cine] is safe
2026-02-10 10:50:46.657 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : Models.Cine
2026-02-10 10:50:46.672 [main] DEBUG org.hibernate.persister.collection.AbstractCollectionPersister - Static SQL for collection: Models.Sala.peliculas
2026-02-10 10:50:46.672 [main] DEBUG org.hibernate.persister.collection.AbstractCollectionPersister -  Row insert: insert into sala_pelicula (salas_idSala, peliculas_idPelicula) values (?, ?)
2026-02-10 10:50:46.672 [main] DEBUG org.hibernate.persister.collection.AbstractCollectionPersister -  Row update: update sala_pelicula set peliculas_idPelicula=? where salas_idSala=? and peliculas_idPelicula=?
2026-02-10 10:50:46.672 [main] DEBUG org.hibernate.persister.collection.AbstractCollectionPersister -  Row delete: delete from sala_pelicula where salas_idSala=? and peliculas_idPelicula=?
2026-02-10 10:50:46.672 [main] DEBUG org.hibernate.persister.collection.AbstractCollectionPersister -  One-shot delete: delete from sala_pelicula where salas_idSala=?
2026-02-10 10:50:46.674 [main] DEBUG org.hibernate.persister.collection.AbstractCollectionPersister - Static SQL for collection: Models.Cine.salas
2026-02-10 10:50:46.674 [main] DEBUG org.hibernate.persister.collection.AbstractCollectionPersister -  Row insert: update sala set cine_idCine=? where idSala=?
2026-02-10 10:50:46.674 [main] DEBUG org.hibernate.persister.collection.AbstractCollectionPersister -  Row update: update sala set  where idSala=?
2026-02-10 10:50:46.674 [main] DEBUG org.hibernate.persister.collection.AbstractCollectionPersister -  Row delete: update sala set cine_idCine=null where cine_idCine=? and idSala=?
2026-02-10 10:50:46.674 [main] DEBUG org.hibernate.persister.collection.AbstractCollectionPersister -  One-shot delete: update sala set cine_idCine=null where cine_idCine=?
2026-02-10 10:50:46.674 [main] DEBUG org.hibernate.persister.collection.AbstractCollectionPersister - Static SQL for collection: Models.Pelicula.salas
2026-02-10 10:50:46.674 [main] DEBUG org.hibernate.persister.collection.AbstractCollectionPersister -  Row insert: insert into sala_pelicula (peliculas_idPelicula, salas_idSala) values (?, ?)
2026-02-10 10:50:46.674 [main] DEBUG org.hibernate.persister.collection.AbstractCollectionPersister -  Row update: update sala_pelicula set salas_idSala=? where peliculas_idPelicula=? and salas_idSala=?
2026-02-10 10:50:46.674 [main] DEBUG org.hibernate.persister.collection.AbstractCollectionPersister -  Row delete: delete from sala_pelicula where peliculas_idPelicula=? and salas_idSala=?
2026-02-10 10:50:46.674 [main] DEBUG org.hibernate.persister.collection.AbstractCollectionPersister -  One-shot delete: delete from sala_pelicula where peliculas_idPelicula=?
2026-02-10 10:50:46.692 [main] DEBUG org.hibernate.orm.model.mapping.creation - Starting post-init callbacks
2026-02-10 10:50:46.692 [main] DEBUG org.hibernate.orm.model.mapping.creation - Starting PostInitCallbackEntry : PluralAttributeMapping( NavigableRole[Models.Pelicula.salas#{element}]) - index descriptor
2026-02-10 10:50:46.693 [main] DEBUG org.hibernate.orm.model.mapping.creation - Starting PostInitCallbackEntry : PluralAttributeMapping(Models.Pelicula.salas)#finishInitialization
2026-02-10 10:50:46.693 [main] DEBUG org.hibernate.orm.model.mapping.creation - Starting PostInitCallbackEntry : PluralAttributeMapping(Models.Pelicula.salas) - key descriptor
2026-02-10 10:50:46.694 [main] DEBUG org.hibernate.orm.model.mapping.creation - Starting PostInitCallbackEntry : Entity(Models.Pelicula) `staticFetchableList` generator
2026-02-10 10:50:46.694 [main] DEBUG org.hibernate.orm.model.mapping.creation - Starting PostInitCallbackEntry : Entity(Models.Pelicula) `sqmMultiTableInsertStrategy` interpretation
2026-02-10 10:50:46.699 [main] DEBUG org.hibernate.orm.model.mapping.creation - Starting PostInitCallbackEntry : To-one key - NavigableRole[Models.Sala.cine]
2026-02-10 10:50:46.700 [main] DEBUG org.hibernate.orm.model.mapping.creation - Starting PostInitCallbackEntry : PluralAttributeMapping( NavigableRole[Models.Sala.peliculas#{element}]) - index descriptor
2026-02-10 10:50:46.700 [main] DEBUG org.hibernate.orm.model.mapping.creation - Starting PostInitCallbackEntry : PluralAttributeMapping(Models.Sala.peliculas)#finishInitialization
2026-02-10 10:50:46.700 [main] DEBUG org.hibernate.orm.model.mapping.creation - Starting PostInitCallbackEntry : PluralAttributeMapping(Models.Sala.peliculas) - key descriptor
2026-02-10 10:50:46.700 [main] DEBUG org.hibernate.orm.model.mapping.creation - Starting PostInitCallbackEntry : Entity(Models.Sala) `staticFetchableList` generator
2026-02-10 10:50:46.700 [main] DEBUG org.hibernate.orm.model.mapping.creation - Starting PostInitCallbackEntry : Entity(Models.Sala) `sqmMultiTableInsertStrategy` interpretation
2026-02-10 10:50:46.700 [main] DEBUG org.hibernate.orm.model.mapping.creation - Starting PostInitCallbackEntry : PluralAttributeMapping( NavigableRole[Models.Cine.salas#{element}]) - index descriptor
2026-02-10 10:50:46.700 [main] DEBUG org.hibernate.orm.model.mapping.creation - Starting PostInitCallbackEntry : PluralAttributeMapping(Models.Cine.salas)#finishInitialization
2026-02-10 10:50:46.700 [main] DEBUG org.hibernate.orm.model.mapping.creation - Starting PostInitCallbackEntry : PluralAttributeMapping(Models.Cine.salas) - key descriptor
2026-02-10 10:50:46.700 [main] DEBUG org.hibernate.orm.model.mapping.creation - Starting PostInitCallbackEntry : Entity(Models.Cine) `staticFetchableList` generator
2026-02-10 10:50:46.700 [main] DEBUG org.hibernate.orm.model.mapping.creation - Starting PostInitCallbackEntry : Entity(Models.Cine) `sqmMultiTableInsertStrategy` interpretation
2026-02-10 10:50:46.701 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister - Static SQL for entity: Models.Pelicula
2026-02-10 10:50:46.701 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Version select: select idPelicula from pelicula where idPelicula =?
2026-02-10 10:50:46.701 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Insert 0: insert into pelicula (duracion, genero, titulo, idPelicula) values (?, ?, ?, ?)
2026-02-10 10:50:46.701 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Update 0: update pelicula set duracion=?, genero=?, titulo=? where idPelicula=?
2026-02-10 10:50:46.701 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Delete 0: delete from pelicula where idPelicula=?
2026-02-10 10:50:46.710 [main] DEBUG org.hibernate.orm.sql.ast.create - Created new SQL alias : p1_0
2026-02-10 10:50:46.711 [main] DEBUG org.hibernate.orm.sql.ast.create - Registration of TableGroup [StandardTableGroup(Models.Pelicula)] with identifierForTableGroup [Models.Pelicula] for NavigablePath [Models.Pelicula] 
2026-02-10 10:50:46.729 [main] DEBUG org.hibernate.orm.results.graph.AST - DomainResult Graph:
 \-EntityResultImpl [Models.Pelicula]
 |  +-BasicFetch [Models.Pelicula.duracion]
 |  +-BasicFetch [Models.Pelicula.genero]
 |  +-DelayedCollectionFetch [Models.Pelicula.salas]
 |  \-BasicFetch [Models.Pelicula.titulo]

2026-02-10 10:50:46.731 [main] DEBUG org.hibernate.orm.sql.ast.tree - SQL AST Tree:
    SelectStatement {
      FromClause {
        StandardTableGroup (p1 : Models.Pelicula) {
          primaryTableReference : pelicula as p1_0
        }
      }
    }

2026-02-10 10:50:46.735 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister - Static SQL for entity: Models.Sala
2026-02-10 10:50:46.735 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Version select: select idSala from sala where idSala =?
2026-02-10 10:50:46.735 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Insert 0: insert into sala (capacidad, cine_idCine, nombre, idSala) values (?, ?, ?, ?)
2026-02-10 10:50:46.735 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Update 0: update sala set capacidad=?, cine_idCine=?, nombre=? where idSala=?
2026-02-10 10:50:46.735 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Delete 0: delete from sala where idSala=?
2026-02-10 10:50:46.735 [main] DEBUG org.hibernate.orm.sql.ast.create - Created new SQL alias : s1_0
2026-02-10 10:50:46.735 [main] DEBUG org.hibernate.orm.sql.ast.create - Registration of TableGroup [StandardTableGroup(Models.Sala)] with identifierForTableGroup [Models.Sala] for NavigablePath [Models.Sala] 
2026-02-10 10:50:46.738 [main] DEBUG org.hibernate.orm.sql.ast.create - Registration of TableGroup [org.hibernate.sql.ast.tree.from.LazyTableGroup@4d69d288] with identifierForTableGroup [Models.Sala.cine] for NavigablePath [Models.Sala.cine] 
2026-02-10 10:50:46.739 [main] DEBUG org.hibernate.orm.sql.ast.create - Created new SQL alias : c1_0
2026-02-10 10:50:46.740 [main] DEBUG org.hibernate.orm.results.graph.AST - DomainResult Graph:
 \-EntityResultImpl [Models.Sala]
 |  +-BasicFetch [Models.Sala.capacidad]
 |  +-EntityFetchJoinedImpl [Models.Sala.cine]
 |  +-BasicFetch [Models.Sala.nombre]
 |  \-DelayedCollectionFetch [Models.Sala.peliculas]

2026-02-10 10:50:46.741 [main] DEBUG org.hibernate.orm.sql.ast.tree - SQL AST Tree:
    SelectStatement {
      FromClause {
        StandardTableGroup (s1 : Models.Sala) {
          primaryTableReference : sala as s1_0
          TableGroupJoins {
            left  join LazyTableGroup (c1 : Models.Sala.cine) {
              primaryTableReference : cine as c1_0
            }
          }
        }
      }
    }

2026-02-10 10:50:46.741 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister - Static SQL for entity: Models.Cine
2026-02-10 10:50:46.741 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Version select: select idCine from cine where idCine =?
2026-02-10 10:50:46.741 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Insert 0: insert into cine (nombre, ubicacion, idCine) values (?, ?, ?)
2026-02-10 10:50:46.741 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Update 0: update cine set nombre=?, ubicacion=? where idCine=?
2026-02-10 10:50:46.741 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Delete 0: delete from cine where idCine=?
2026-02-10 10:50:46.741 [main] DEBUG org.hibernate.orm.sql.ast.create - Created new SQL alias : c1_0
2026-02-10 10:50:46.741 [main] DEBUG org.hibernate.orm.sql.ast.create - Registration of TableGroup [StandardTableGroup(Models.Cine)] with identifierForTableGroup [Models.Cine] for NavigablePath [Models.Cine] 
2026-02-10 10:50:46.741 [main] DEBUG org.hibernate.orm.results.graph.AST - DomainResult Graph:
 \-EntityResultImpl [Models.Cine]
 |  +-BasicFetch [Models.Cine.nombre]
 |  +-DelayedCollectionFetch [Models.Cine.salas]
 |  \-BasicFetch [Models.Cine.ubicacion]

2026-02-10 10:50:46.741 [main] DEBUG org.hibernate.orm.sql.ast.tree - SQL AST Tree:
    SelectStatement {
      FromClause {
        StandardTableGroup (c1 : Models.Cine) {
          primaryTableReference : cine as c1_0
        }
      }
    }

2026-02-10 10:50:46.743 [main] DEBUG org.hibernate.orm.sql.ast.create - Created new SQL alias : p1_0
2026-02-10 10:50:46.744 [main] DEBUG org.hibernate.orm.sql.ast.create - Registration of TableGroup [CollectionTableGroup(Models.Sala.peliculas)] with identifierForTableGroup [Models.Sala.peliculas] for NavigablePath [Models.Sala.peliculas] 
2026-02-10 10:50:46.744 [main] DEBUG org.hibernate.orm.sql.ast.create - Registration of TableGroup [org.hibernate.sql.ast.tree.from.LazyTableGroup@c14e5a5] with identifierForTableGroup [Models.Sala.peliculas.{element}] for NavigablePath [Models.Sala.peliculas.{element}] 
2026-02-10 10:50:46.745 [main] DEBUG org.hibernate.orm.sql.ast.create - Created new SQL alias : p1_1
2026-02-10 10:50:46.747 [main] DEBUG org.hibernate.orm.sql.ast.create - Created new SQL alias : s1_0
2026-02-10 10:50:46.747 [main] DEBUG org.hibernate.orm.sql.ast.create - Registration of TableGroup [org.hibernate.sql.ast.tree.from.OneToManyTableGroup@45d4421d] with identifierForTableGroup [Models.Cine.salas] for NavigablePath [Models.Cine.salas] 
2026-02-10 10:50:46.747 [main] DEBUG org.hibernate.orm.sql.ast.create - Registration of TableGroup [StandardTableGroup(Models.Cine.salas.{element})] with identifierForTableGroup [Models.Cine.salas.{element}] for NavigablePath [Models.Cine.salas.{element}] 
2026-02-10 10:50:46.749 [main] DEBUG org.hibernate.orm.sql.ast.create - Created new SQL alias : s1_0
2026-02-10 10:50:46.749 [main] DEBUG org.hibernate.orm.sql.ast.create - Registration of TableGroup [CollectionTableGroup(Models.Pelicula.salas)] with identifierForTableGroup [Models.Pelicula.salas] for NavigablePath [Models.Pelicula.salas] 
2026-02-10 10:50:46.749 [main] DEBUG org.hibernate.orm.sql.ast.create - Registration of TableGroup [org.hibernate.sql.ast.tree.from.LazyTableGroup@1578fa9] with identifierForTableGroup [Models.Pelicula.salas.{element}] for NavigablePath [Models.Pelicula.salas.{element}] 
2026-02-10 10:50:46.750 [main] DEBUG org.hibernate.orm.sql.ast.create - Created new SQL alias : s1_1
2026-02-10 10:50:46.750 [main] DEBUG org.hibernate.orm.sql.ast.create - Registration of TableGroup [org.hibernate.sql.ast.tree.from.LazyTableGroup@414b2df5] with identifierForTableGroup [Models.Pelicula.salas.{element}.cine] for NavigablePath [Models.Pelicula.salas.{element}.cine] 
2026-02-10 10:50:46.750 [main] DEBUG org.hibernate.orm.sql.ast.create - Created new SQL alias : c1_0
2026-02-10 10:50:46.767 [main] DEBUG org.hibernate.query.named.NamedObjectRepository - Checking 0 named HQL queries
2026-02-10 10:50:46.767 [main] DEBUG org.hibernate.query.named.NamedObjectRepository - Checking 0 named SQL queries
2026-02-10 10:50:46.784 [main] INFO  org.hibernate.orm.connections.access - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@d84b3a2] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2026-02-10 10:50:46.797 [main] DEBUG org.hibernate.SQL - 
